,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Mean
23,3618038,2395220,2259093,2195075,1565946,4707499,2532350,2905266,1376150,1730141,2325264,2089938,3718948,2052934,4092286,2268758,3484014,1529231,3772203,1336448,1309921,3096188,2043718,1796904,3303557,1746562,1210482,1683182,3120750,2106206,2445742.4
24,2546268,2319604,1173071,3382729,4310634,1762363,1399658,2516174,2416512,1806525,2987682,2915956,1772712,1810820,4040178,1475460,2336972,1371789,1687087,1596308,1765755,1597036,2408380,2506510,4735321,1699668,1870492,2785548,1367134,2295596,2288664.7333333334
25,2724246,2275212,4221343,3952211,2752694,1711015,1860616,3146186,4140890,2074121,1698552,3350810,3518548,1571798,3180248,4517844,3155488,1399223,1687227,1157396,2192803,2989670,1458052,3436052,3100707,1572538,1029718,2013898,3432134,1017734,2544632.466666667
26,2437264,3423504,2395673,3004195,2760046,1869573,1426072,2366704,1360122,2854587,2458574,2191044,2807966,2229940,2016258,2443904,3200860,1578757,2556227,2348414,1741211,1665880,1904504,1545964,3349641,2680354,2086858,1334088,1618274,3347946,2300146.8
27,1479986,4095624,1479805,1936659,1938172,2409523,2624000,2587024,1802562,2637275,2126434,1742216,2590370,2050364,1599196,2842574,3939184,1882595,2100967,1997096,1538459,3195156,1863790,1651512,3684095,4920446,1527652,1219094,1549774,2047456,2301968.6666666665
28,1320940,3576394,2040275,2037783,2432956,2623419,2823202,2310026,2133674,2202137,2319112,2023624,1473190,2120216,1893314,2065946,3007222,4858517,1816115,1334132,1172571,2961832,1600558,1231664,5924535,1477168,1077478,2737640,1896750,1194166,2256218.533333333
29,1325070,2320492,1498285,2834707,3004542,3416883,2167536,2797452,1352574,1968001,3407408,2528292,2007350,2156250,1633670,1437416,1735054,4340409,1398531,3208900,1134581,2788640,2082468,1200404,2926971,1505078,1570850,1988078,2645236,1539474,2197353.4
30,1387374,3665458,1969281,1807961,1427964,2304245,2293134,4782166,1886596,3020477,1595288,2076440,2570140,1861166,1815380,1445458,2648166,1046831,2368077,1079466,1158915,2845216,1419656,1079950,4066167,2913716,1219542,2331268,1119482,1201048,2080200.9333333333
31,1527816,2550916,1612273,4567135,3405112,1383723,1327908,2192442,1590836,1812949,2547762,1508642,3244388,1558812,1744836,2624176,2246206,1510887,1284833,1702554,1359229,1645382,1939222,2898528,2914271,1653200,1060686,2801688,1827978,1733126,2059250.5333333334
32,1201512,5242066,1447167,2183395,3975378,1255555,3946460,6091060,3904944,2036153,3201504,1826572,2378272,2336178,1636756,1445254,1600648,1322075,1558467,1622318,1528833,2058804,1444584,2426332,2791329,2745158,979636,1680268,1250070,1284698,2280048.2
33,2409624,2712294,1537937,6394555,1311370,1636377,3619756,2542550,1466712,2600875,5395366,1310428,1253626,1557542,1196406,1478972,2323976,1441363,1294427,1973524,1324681,3086630,1328182,1250086,3096855,1565320,2503074,3319372,1298562,1952790,2206107.7333333334
34,1267346,3622124,1741689,2438147,2353032,1682183,2146444,4005348,3617814,2708533,2266410,1235518,2661538,1881446,1313090,1338776,1855406,2624851,1291381,1893548,1929175,1842096,1534646,2497460,3097685,1987644,1008778,1324768,1516348,3189400,2129087.466666667
35,1690352,2459762,1175279,2814239,4365680,1492045,2098120,2660760,2594424,2615637,2537584,1145118,2680324,1823356,1701452,2063044,2367400,1263693,2217257,3313686,1469127,2301834,1364126,2056088,1995251,1519138,1119106,1275720,2498148,1082138,2058662.9333333333
36,2080710,3592602,1753761,1921675,2560598,2100539,1210308,4537030,1809280,1809377,3173862,1191082,1741532,2180156,1586876,1540130,2217126,3392057,1440677,1173734,1765383,3633806,1704584,2387416,3175223,3789200,1489612,1875576,1211996,1765176,2193702.8
37,1814964,2668702,1208199,1763393,2083570,1235047,1661670,3378838,1075136,2218341,3107848,1211732,3055068,1962140,1827098,1543060,1770554,1267753,1440313,2047132,2696251,1845728,2207898,1298734,1926875,2358716,1115594,1186190,1411362,1729146,1870568.4
38,1352794,2696544,1059861,1927143,1517110,1459181,2060648,2401064,2296224,3651849,1807614,1310060,3315948,2975932,2940124,1428674,2565432,1673023,1129327,1517230,1179857,1795404,2458860,1164184,2489743,2191254,1332228,1820584,1154430,1334542,1933562.2666666666
39,1234714,2236208,1848367,2636451,1938784,1878189,2376864,4527360,1853736,3949041,7041142,1253972,4056952,1401872,1669422,1963316,1905654,1256809,1508587,1273160,1465939,2051644,1715734,1291982,2963505,2132158,1196820,3180486,1394330,1688758,2229731.8666666667
40,1585234,2374004,2552825,1683203,2311980,1356843,1599114,1992644,1150820,2003451,3113318,1032980,1406196,1353724,2076268,2923384,3865640,1261113,1815707,1919232,1383211,4538288,1797054,1287660,2352077,1485520,1378210,2509992,2001164,1432246,1984770.0666666667
41,1296186,2990810,1261805,2295011,2656044,1248087,1559606,4449596,3848276,2466297,1604556,1400696,3673952,1316156,1563710,2442318,1508892,1244931,1388973,1531862,1768373,4922374,3048096,1399180,2809595,1625056,1445704,1708376,2905474,1475250,2161841.4
42,1777226,3325068,1715009,1634121,1033424,1363599,2856978,1870184,1208954,1656749,3841874,1168198,1574608,3653850,1932166,1712430,1939632,1551765,1708183,1220112,2160881,2738020,2212618,1797508,2338399,1387824,1385580,1494950,3391970,1202352,1961807.7333333334
43,1760706,3105128,1434029,6036555,1675542,2347061,1043658,2261526,1133168,1467721,2151064,1685600,1564072,1781468,1823686,1398364,4336606,1179189,3350259,1059748,1240145,3009950,3241582,1323162,3630243,1637078,1326208,1629286,2053588,1401646,2102934.6
44,1316486,2993052,1786949,3876939,2027522,1898121,1386056,2716998,1416042,1831743,2908268,1232088,4204956,1932064,1667374,1295988,2217504,1232195,1640733,1788548,2377689,2190208,3916210,1349342,2333941,1782384,1173712,3486904,1436310,2657042,2135778.933333333
45,1120772,3290562,2368113,2057709,1127936,4792003,1452154,1730550,1207710,2037929,2104130,2113394,1374340,3518788,3024106,3716656,1658414,1870223,1389919,1184270,7347473,2421318,1544916,1823020,2744919,1690720,2001030,1069556,1132334,2887018,2260066.066666667
46,1368718,2622074,1470005,4864685,1908012,1304555,3977094,3027308,1348096,1301495,4139116,1249934,1777128,1232510,2391600,1965112,2334076,1721549,1497465,1431764,9838431,3852120,3998200,1468242,2105557,2649986,1212662,1014416,1405804,2433728,2430381.4
47,2391244,2929766,1908881,1772643,2299770,1772023,2119976,1713622,1370014,2192005,2544408,1905852,2443586,2768058,1305822,3247224,1833354,1236829,2969121,1377820,1278983,2844998,3586730,1413452,2546385,1480490,1531172,1547838,2061836,1415266,2060305.6
48,1401636,2544612,1858287,2577457,1269728,1802161,4083448,1804122,1550032,1475069,1838894,1480964,1935976,3235556,2410412,1784966,2196306,1327447,1807303,1765500,1172519,2799808,1621388,1466542,2374191,1680800,1049340,1029616,1188798,1596930,1870993.6
49,2258426,3309940,3389337,2163033,2903234,1857883,1918816,2450974,1977132,3684137,1539948,1221044,1523518,1960448,1763280,2482684,1984152,1078733,1260703,1115256,1757501,2394164,1766694,1712900,2016927,1773552,1542618,1793574,1525098,1135340,1975368.2
50,2810272,3475264,3157915,1338491,4132204,1610541,3948752,1765154,1276204,3844967,2041130,1759970,1390176,1597182,2915230,1345946,1589906,1416145,1229403,1217734,1277633,4474732,1504174,1615336,2397583,3543100,957796,1035362,1463876,2753594,2162859.066666667
51,1750862,3842108,2606975,5493581,1581016,1385805,1012210,5755506,2503618,3453773,2624988,2361306,2826496,2986880,1622436,1898840,2648260,1134007,2039929,1053444,2497727,2431296,2021146,1709336,3767371,1663330,977284,1727188,2815696,2579182,2425719.8666666667
52,1344880,3317190,1533035,4155447,1685588,4046607,10004286,5202222,2106340,5284835,2329208,1752646,2601912,2425854,1160572,1423712,2011554,1674755,1572937,1767748,4260115,2551854,2671590,2174482,3552241,1590500,1553936,1351120,2993700,1467740,2718953.533333333
53,1556170,6100290,1131595,4496823,1591372,2514745,1192456,3843754,3333092,3066429,2141778,1386094,1432462,4254660,3018328,2328736,2851232,2150371,1157387,1055136,2268413,1630632,1714714,3153904,2281375,2196934,1919564,1711142,4372968,1138448,2433033.466666667
54,3748762,3100648,4730109,2706441,4160418,1398761,1107426,2216048,1423412,1198359,3318706,3869068,1315044,1582144,3018328,2673090,2487510,1800147,1321859,2244808,1939809,1789274,2494414,2397622,3870945,3090174,1914576,1096092,3152602,1986458,2438435.1333333333
55,1200474,4199112,1905225,1388705,2237356,1671113,2445184,2380670,2448994,1430125,1970754,1752666,1364586,2499862,2699362,1923870,2379342,1475035,989521,1886198,1371571,1574404,1704650,3859396,3925581,1971100,1617074,1133816,1705612,3058576,2072331.1333333333
56,3703530,2557116,4049677,3248205,2017856,2543913,2601856,3450562,2139588,1412493,3623154,2905664,2403626,2963592,1821878,1798900,1911782,1203315,1626751,3406450,1729277,1949652,1425020,5738306,4686467,2699968,1617074,1418080,1790512,3836488,2609358.4
57,1254508,2547708,2233553,2124253,3016362,1820131,2000346,2192640,2802210,2199521,4912742,2177002,1770728,2461904,2036924,2083014,3467264,2014329,1341261,1314214,2392931,2290820,1250576,1926066,4382057,1745002,1853544,1438118,2394248,1710106,2238469.4
58,1683480,5681696,3748845,1699247,1448356,1232511,1547794,3882656,1010960,1501075,1971074,1205140,1985484,1117954,1518332,2040844,2503806,2194451,1698393,1505920,1144761,1973416,1341052,3920854,4788067,1790430,1356372,2270636,1188226,2750476,2123410.2666666666
59,1233512,2673882,1214207,3112275,3364392,1312337,1025434,2005130,1616642,1135219,2241452,4788416,1665466,5812586,1846550,1606674,4316818,2077429,1722125,1403380,1387913,1630972,1427782,1595540,2997149,1998690,1303212,3255046,2009844,1876838,2188563.7333333334
60,1385482,4897714,2053121,4291433,5359634,1103593,1251642,5829102,2070638,1160767,3664084,3130002,2843664,1974184,1314586,4113256,1717376,1914453,1675475,1342834,2206533,2139062,1687394,1267896,2414869,1914760,1448462,2211920,1921092,1233332,2384612.0
61,2384968,3203280,2008731,1336883,2862972,1229847,3965366,2112578,1487144,2167839,2812782,2901704,3172478,2411694,2003192,1314718,1930908,1585147,1780837,1990588,1157351,2820086,1605356,1864452,6123309,2194668,2210324,2082250,4478714,3087022,2409572.933333333
62,1145580,2337542,9823183,2396979,1768060,1290437,1750286,4315324,2792928,1102853,5838296,3447946,1640180,3387224,3709942,1263550,1834728,2846743,1248747,1569176,2101609,4715928,2234046,3508946,3600605,1994818,2264586,2799232,1659394,3587834,2799223.4
63,3085894,4738830,1608177,2457611,2732502,1828959,1376682,1902152,2649686,1480689,6138336,1500924,3204630,1296518,3117912,1080454,1981600,3241535,2999913,2565222,1286763,7051474,1500794,2010946,2752333,2197854,1576558,1435708,1765388,3417818,2532795.4
64,2076768,2791960,2244885,1782695,4142896,1128049,1265562,2764580,1762196,1863665,2147912,3757080,2337956,1186880,2283518,1359580,2853474,1100519,1067093,1446672,2950945,2195594,1529856,3058748,3874459,1729604,1676520,2415982,1190486,1536856,2117433.0
65,2016402,2247760,2552569,1935095,2170674,1701051,1292848,3263806,1165414,1262755,4501376,1428650,1764916,1581632,1647404,1689974,2289900,1420191,1974759,1446672,1325123,3203290,1788980,1272332,3242477,2963340,1271142,5706306,1497440,1152898,2092572.5333333334
66,3896976,2987762,2249725,1079745,3170450,2123487,1803302,1969628,1201710,1831309,6098628,1066780,2353596,1715014,2153790,1343076,1727878,2758949,1231555,1146530,2472233,1920140,1486646,1419654,5326419,4807294,1195396,1866524,1939520,1414742,2258615.2666666666
67,1436776,2420634,3958303,1046463,1835812,1740403,1197786,2426890,2203006,1577135,3338308,1610984,3130946,2439214,1881646,2038404,4554964,1391905,1883719,1813374,3906789,1664626,2930808,1606142,2339781,3064944,1053420,1208298,1671888,1512388,2162858.533333333
68,2174100,2375736,2130641,1556925,1353788,1348649,2583530,2259600,1587836,1227957,4346816,4675594,1677232,5144686,1821020,1896994,1562536,5970449,1668043,2480690,1997905,1982130,1520920,2522692,2718675,2823926,1073826,1968288,1974032,1673488,2336623.466666667
69,5463028,3020054,1486967,1386053,1592818,1842391,1272918,2636948,2102216,1408741,3970642,1311936,1744438,2337224,2524064,1405116,3183568,1234221,5402163,1247580,5004649,1772188,2365866,1935556,2356167,2097668,1311964,3298142,1223010,1487130,2314180.8666666667
70,2130498,3465612,1565163,1141099,2054076,2682491,1139304,3490066,1358566,1915297,5218660,1579914,1737346,1805996,1930700,1231874,1438864,1791843,1438479,1067196,2669119,2256738,2728094,1562952,3054681,1601114,1571994,6470568,1993372,2140332,2207733.6
71,1924146,3513692,2542531,2284781,6753300,1347793,1271520,8141178,1743226,1703981,3966482,1151112,1858368,2617672,2795798,5163408,1669758,1271611,1320895,1193526,2903759,1850126,3627988,2150212,3468473,4023960,2199194,1209908,1792386,1656200,2637232.8
72,2897894,3333140,1895303,1038625,1496578,1690199,1349452,2613612,1430126,1224039,2322260,1350336,2667328,1693230,4422694,2534556,1259200,1107667,1568679,2554982,2829825,1827540,2574898,3033204,2775277,2748662,1484816,2780626,2947870,2087246,2184662.1333333333
73,5683372,3771544,2020613,1307119,2400596,1954659,1994032,4730968,1329486,3368757,2739328,1647786,3941208,1668540,3879152,1586482,1275690,4322921,1044321,2871874,1967263,2858122,1524022,4098970,3008713,2748042,1052172,1762254,1598274,1071424,2507590.1333333333
74,2380454,4139394,1895849,1743481,1896126,2525837,1805258,2224108,1985162,3033785,3037398,2196174,1202634,1643996,2674410,1253078,1342612,1443625,2486909,4058872,2040889,1676112,2434366,2026610,3402805,1842058,1288040,1871812,3534040,1962074,2234932.2666666666
75,3241312,2908598,1902123,1347313,4613396,1076693,1999778,2748926,2423520,2304583,3234720,1951110,3816298,1644516,3353548,1413026,2671220,1452927,1093213,1525734,2039515,1678726,3149356,2685790,2837297,2115518,1167344,2005788,1121462,3543458,2302226.933333333
76,3642432,2721860,1215691,1331553,5800492,1726237,3216558,5759086,3682966,1515189,2732268,2215370,1378974,1635906,2135258,2634764,1719550,1574415,1092659,1035766,1650499,5381184,2733644,3478130,3201579,2454970,1494866,1180498,1474592,1820348,2454576.8
77,1817168,5678544,1516095,1641387,1685196,1888413,2020040,6281626,1333934,1328725,2300006,1785710,1439742,2152852,4074616,4818158,1099288,1269899,3031613,1198584,1206383,2016354,2512532,1826476,2672261,1834628,1714434,2407002,1225680,1534826,2243739.066666667
78,4457410,2747848,2442143,2276721,1456458,1825769,3449822,2046120,1512936,1826153,2111970,1783052,1765136,2758220,1606274,1621936,2126498,2967327,1264203,1659912,2172217,1595186,1706422,2692500,2919525,3630656,1392842,1314084,1049876,2485104,2155477.3333333335
79,4540762,2438660,2634245,1376701,3979384,1457087,1878228,2935978,1091650,1196079,2142510,1648004,3806940,1872816,1979938,1202518,2901528,2524315,1261129,2279286,1988923,4059698,2333022,2224058,3230217,2816914,1969024,1031004,1086558,1619170,2250211.533333333
80,2461906,2316724,1918105,2443427,1615734,1556327,3040380,4159738,1237636,1752483,1656268,1447280,1676816,1577260,1599340,3130642,1856690,1780331,1024403,2201128,2886757,3239372,2269404,1445756,3056445,2478762,1213350,2080948,1985058,1160440,2075630.3333333333
81,3288222,2317060,3308551,1172205,1754012,1580699,1617774,4463982,1103428,1369591,3267740,1454750,4288972,1676940,1404688,4296586,1382254,1924773,1782185,1770126,2215717,1852968,2089284,3690744,2129583,1679078,4754432,1153060,1125198,1390402,2243500.1333333333
82,2918838,2437792,1654837,1857913,2838306,1731947,4725352,1321140,1087478,1373027,1941622,1555988,1366872,1442960,3228302,1846196,2567042,2371469,1121367,1370420,2105075,2495590,1405608,1775280,3050143,2916798,1219726,1409664,2463402,1432516,2034422.3333333333
83,2150398,2166230,4057015,2066155,1327264,1951467,2080164,2541082,998314,3853633,2823510,1687230,3174144,1217338,3228302,3354224,3229530,1907917,1546997,2649750,1696981,2133824,3034808,5356970,2957993,5761862,1381822,1506692,2811078,2039570,2556408.8
84,1940362,2582444,2232989,1278877,1772348,2014125,1478626,3279848,3338332,1515103,2654716,975100,2585784,1637572,3891872,1742892,1746898,3338979,4262323,2121942,6029667,3081480,1323136,2794766,4099159,2954694,1629390,2264664,1458854,1948208,2465838.3333333335
85,1217428,2192458,2244471,1369203,1557140,1277251,5994762,1282006,3779580,2346243,1932172,2178784,2427114,1135318,1729772,2412220,2761726,3579737,1055155,2692306,2206929,1534090,3273688,2357894,2932109,2281530,1114550,1395768,1027636,1189646,2149289.533333333
86,1246276,2123472,2011077,1019269,1618294,1504527,1556492,3136464,2401494,8214721,4328130,1603830,3527812,1894748,2200576,2545070,1746410,1731457,1378735,1191098,1189231,2235606,1466456,3362902,2759493,5781200,1090872,1630916,1400388,8058194,2531840.3333333335
87,3021788,2294520,1350051,3563399,1352242,1561363,2493612,4877642,1344718,2460573,1565474,1710108,2967366,2082266,2080628,2207354,3101560,2877123,1244353,1725902,1391561,1636288,2080202,1828374,2051687,3510866,1289708,2714034,1387812,1231006,2166786.0
88,5132648,3080164,1209951,1733473,3168928,1837965,1693418,4465164,1272828,1273757,2062254,1104658,2419714,1168708,1998300,2504668,1302898,1070097,1731507,1333450,1796723,2178416,1685466,1796112,3716611,6602012,1244906,1120198,1253976,1258008,2140565.933333333
89,4233962,2010248,2433981,3162179,2021818,1505677,2949464,1944510,1114966,2325945,5466512,2332466,3559724,1131076,1623666,1680240,2153250,1547389,1012177,2058254,1127221,4104054,2683204,1886232,3259275,5816890,2285636,3029832,3462338,2659058,2552708.1333333333
90,1862450,2177384,1265179,1393743,2322758,1527039,2598414,2433016,1961978,4326723,3469948,1201546,2841154,6061086,3030140,1215568,1444370,1407959,1041143,2256384,1755975,2858278,1325950,1693094,4222777,1640018,1505934,1288026,2141026,2511522,2226019.4
91,2596450,2110848,2334959,2137933,6975738,3622177,3278348,4018500,2196648,1164343,8751824,1032930,2030206,1638672,1826582,1671942,2311770,1432469,1557269,2200610,1334035,2560648,5282252,1572538,3978603,3223822,1771626,1357604,2129274,1929330,2667665.0
92,3157656,2509002,3365987,1039477,1960566,1552967,1676130,1557484,1366840,1194635,2910940,1578082,1587472,1695660,1799486,1869722,2023822,1707357,1530839,2998472,1517137,1814388,1803028,3040432,6901399,3607660,2860482,1281640,2429196,2151296,2216308.466666667
93,4475854,2734866,2088629,1195653,1776366,1159857,1574222,1914944,1404868,1253061,3672700,1467314,2461546,1450852,2027854,1336480,1837822,1865565,1119911,2120838,2308127,2274318,1604420,1798750,3348185,2597656,1301318,1645714,3410836,2886886,2070513.7333333334
94,3420892,2189216,2222743,1452349,1266036,1330401,1239714,1496866,1625038,1092137,5307508,2917296,1558266,1175216,1566148,1179496,2200980,1934073,1943149,1378692,1878091,3955144,1521866,2436504,2569411,5169722,1521682,2662000,1084090,1608298,2096767.4666666666
95,2120094,2828658,3854225,1266001,3360720,1381985,2193818,1877468,1134096,1533819,5435098,1197866,1615338,2229286,2003000,1505390,1891514,1483331,1037283,2411002,1228895,8594092,3464540,4018748,3773093,2414182,1411302,2498638,2036400,1420468,2440678.3333333335
96,2839738,2204850,3959847,1162437,2886020,1123893,1374716,2891624,1330004,1515169,2446476,1228794,1588412,1318316,2428334,1288318,1553076,1743595,1039183,1846048,2113961,7451392,1455696,5517640,2742047,2271134,1146046,1882554,1474044,2024600,2194932.1333333333
97,6274414,2762992,3631017,1678193,3285418,1705311,1295056,1545028,1100444,1310461,6207222,1268544,1930966,1322648,3231710,5263192,1348420,2065409,2066565,2001324,2256537,2807976,3400826,2186574,2675335,2468970,1156568,1414694,3295358,1486706,2481462.6
98,1867682,2582704,4081535,1118013,1279846,1350215,1591706,1640694,2543770,2173873,2930448,1163378,2452538,2394934,2548822,3485978,1020640,1692489,4298949,2443084,1203107,2080986,2408362,1885484,3618965,2726600,1438264,3627614,1823940,1801972,2242553.066666667
99,3614410,2421010,4454227,1417525,1918666,2071777,1336992,1289680,1225536,1588943,2128472,3676382,2532828,1923530,3456144,2607538,1199860,1320823,5701371,1505680,1194137,5719232,2025534,2019954,2110221,2110674,1874984,2276962,1364906,2234404,2344080.066666667
100,1524542,2716656,1722513,1092355,1549064,5335725,1907880,1285860,1360360,1564337,2346962,1726854,1499290,2154040,1762356,1926958,1939400,1571357,1351149,1640128,1233331,4074376,1934342,2040894,3035533,2755314,1455664,1218682,1961026,2012350,1989976.6
101,2053184,2349502,2114033,1436797,1312378,2088729,1153500,1820444,1404320,1897575,2776790,2920804,1825664,2758174,2518670,2421718,1780486,2720825,1337787,1125646,2079029,2796442,2114888,1852732,2448835,1876632,2037866,1076430,2271378,1692700,2002131.9333333333
102,2134402,3242904,1420639,1331105,2256674,1313233,1197468,2287482,1844754,1393397,1708384,2212492,1863416,2299454,3070726,1365268,3615624,2474377,1839553,1927350,1329909,4256438,2277818,4754548,2242971,1849628,1411410,1575634,1116772,1459618,2102448.2666666666
103,1260750,2461430,1994321,1178651,2835812,1073539,1356854,1679402,2616516,1560631,1662288,4438870,1703368,2602032,1813764,1425354,1355226,2464785,1648897,5688076,1295133,2744322,2554036,1837784,2793229,1863974,1698282,2440844,1708718,1651358,2113608.2
104,6695774,2620628,6240243,1440075,2488996,1384639,1559434,1409460,3001922,1699727,2989652,3521132,2080248,2135658,1618782,3291842,1679924,2194815,1638377,2643920,2232273,2698856,2048676,4070054,2476173,3339292,1343954,2127334,1144688,1825022,2521385.6666666665
105,2736552,3285498,1494247,1086729,1237354,1309719,3609778,1894818,1643426,1371691,2216838,4314222,1117056,1550526,1944808,1294120,2071088,1804907,1254555,1656280,1385259,1646668,4113366,1804760,3577993,3673938,1036572,2066108,1101342,1964188,2042146.8666666667
