,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Mean
0,79850032,99458535,61385423,33884037,102069541,81233754,96895769,135665246,56213516,127010918,29936142,57808815,106888469,44570047,97634609,29043974,59403973,87072917,87924683,104243275,72522726,77832161,104103750,56330564,19531196,95466242,83763889,100973661,68277433,19740199,75891183.2
1,21059550,84458535,101312641,62860597,56302549,56683372,125070505,25885382,103002396,30414390,41579746,23899563,57199355,85745497,89199309,54795474,47564277,76541937,61275143,104878315,14596950,11482711,87214070,84607388,30505306,144998710,70473797,56805995,93773857,94710099,66629913.86666667
2,83727824,46279335,54928223,20701803,53441989,64766120,40198481,31421028,22850464,28163734,66571146,53583673,97092815,30905515,86811809,94049604,78364325,48347981,17213531,39593249,65498178,10764127,77441028,72292076,20475642,47710622,11812745,26040161,13130461,95864419,50001403.6
3,32547918,42711707,23655663,67703077,20776801,72414410,67096209,21048182,37655028,52394390,28310852,60574015,29950657,57350467,67252925,23402230,17080933,75264101,38139083,50146075,64707026,54340807,28688906,38989364,20335996,45868230,56516597,30461269,40837125,64945551,44372186.46666667
4,41921080,49190653,21468013,8809167,64065685,72143930,43197521,14281646,48813684,41112230,6735756,124382307,28189365,21345255,99283277,26752734,35592481,43162241,58881369,18944715,87891750,9981711,14860060,31844236,41680842,58783898,56516597,21576945,78394657,27046775,43228352.666666664
5,41032112,45388515,8571673,9080715,119480575,46531610,36033697,19777878,19104158,23769910,7163942,50860255,43299215,45419679,112031009,24857252,31190933,46294737,40725143,16889147,14932950,14627703,30694114,31039480,10454094,20376878,11330571,21440529,52306513,29572371,34142578.6
6,20210630,5855071,7221135,11272375,24714437,75643610,19488609,12490934,26218632,39586752,32739146,49675985,25296659,17073391,63571949,47441680,9033533,43581537,11001771,17719491,8255868,13101319,15764954,13182762,22132842,8430868,15524727,23820945,16117165,64923487,25369742.133333333
7,40074446,13836511,27333599,40110693,12810389,54995908,29545119,34987232,23098030,23962540,7973228,17727769,22801187,14461135,80311409,21664242,9961113,67230417,11975499,15452203,13916298,11073827,28714682,13885774,18075926,8290286,15130005,13394189,14851613,31302035,24631576.8
8,51316182,7360535,7321831,10955657,19234917,50255548,18981387,31188684,28801702,12488676,19955194,27836703,26056431,13959587,70164209,15138746,9168657,59578277,27006713,20779131,47783458,9929619,21197642,38182494,9249046,10051146,21677257,20947769,13787845,62376421,26091048.8
9,29367134,4661859,10193917,4328983,13920865,39104156,18981387,7672214,37778144,10904956,18178138,23374161,22671215,11355903,70527149,22468400,9137401,36188565,9982999,9775173,11605350,12085531,18400914,44964844,22759242,7354084,9835669,23318389,51828989,10381853,20770252.8
10,14726814,5098703,4747119,5040399,19872773,31079694,19489473,5700314,30956690,18601710,6860032,21339759,26413295,11243739,68590285,28131646,8086281,43948737,12274571,8966915,10862292,9768903,25273082,31156964,9561598,9473478,6754681,7981325,16575425,18593983,17905689.333333332
11,18249102,11917163,9739375,26303261,11908021,39511998,17803925,7055758,21576804,18017910,6836496,13683039,19160897,11243739,65931417,13870426,12363989,30673137,7506163,14958907,8262838,7810375,15139314,52271806,11456554,11179032,23852029,11206117,14243269,11934455,18188910.533333335
12,13159678,3480331,4171111,5452375,9645799,42455352,20124385,4186326,22010986,11824104,5358696,13074633,14596233,16094731,78544605,13262960,15518317,21222725,9443155,16948283,9456604,17576841,15236538,51790776,9191210,17171614,15585423,11267845,18905857,14799951,17385248.133333333
13,17506590,6652683,5650639,5304749,8423693,36825234,25577279,7234310,10504096,19898308,6409626,19405565,21579385,15845651,81265437,18609090,8608689,39957975,8955101,10751765,10416808,8485867,19585314,21961500,7261704,8699796,6878961,9000981,14192153,12516867,16465527.2
14,18819852,5177111,4571071,6185595,9902063,30626012,19924675,7376190,13734632,11717770,4578896,23331039,13460173,13440703,71474205,14710072,7302817,22983053,15914011,16962921,11607750,10447743,9587804,55091518,8417812,7536014,6000257,8948725,12267945,11331411,15780994.666666666
15,11783720,5906737,3262327,8582475,10934093,42187246,14674953,7259250,12437724,9493700,5460946,11461027,17905317,11275339,82779661,15459854,13703445,21664805,4868035,14217791,9848550,9488173,7839582,4100310,9728282,7536014,3989113,10842897,11961397,9496481,13671641.466666667
16,18423830,3598109,7884301,5452743,9059577,23155716,24295745,9291594,15650340,8939866,5351252,11585163,26752665,12127003,68406209,12406538,13597729,20421637,4736845,6035427,10480968,10126355,9519292,9547524,8513058,7722448,6600905,11489207,16918657,13089195,13705996.6
17,12774318,5867891,4363275,5227725,8005829,33097734,15906371,4476032,9872618,7360148,4125170,13311625,9367233,12630247,60355277,12951122,10937009,17456069,38125495,12992169,10613936,11735665,8947824,6422200,9055882,7533132,6059529,10110065,14404929,31400127,13849554.866666667
18,15040338,4916375,3546743,9953345,10299189,34172948,17480031,6792338,9789846,8895238,5526074,22683983,15691951,13434799,59117965,23400606,17996247,19020877,3872135,9209869,9994370,5983311,7972430,9805056,7732758,7510660,4613801,9986789,11733285,15394595,13385598.4
19,14036480,10506795,6154519,12603633,9000437,33563620,23817441,5521340,11617818,7300088,4173260,17034559,33257825,14361067,38599181,13630174,10494187,23986935,10864127,11476011,8605940,6978397,8579798,5291160,7940950,5904706,9477835,20071643,13097073,20549149,13949871.6
