,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Mean
0,28255840,34260901,32839823,116938501,59175685,119952410,60426921,22300894,78888764,63182484,61413346,90363151,107973509,50360143,21839037,111270330,78404003,30709093,125288263,56370475,50650628,68775239,57205286,18032672,112385082,114492726,123456197,75129237,68478063,21766911,68686187.13333334
1,11935608,23626683,24497927,30048041,40983999,40468010,47273591,22300894,55050796,35853832,61413346,73022127,62621507,40083103,7611325,71724994,78404003,20943949,100402635,56370475,30493154,55624119,27928372,18032672,83035754,95150854,96268997,45363345,63423465,21766911,48057482.93333333
2,11935608,23626683,24497927,30048041,40983999,12445886,27420921,22300894,25842536,27877418,61413346,39841563,31437215,40083103,7611325,71724994,78404003,20943949,100402635,21027861,19540284,30091137,26473594,18032672,83035754,64719798,29281009,45363345,63423465,14413137,37141470.06666667
3,11935608,23626683,24497927,24407461,40983999,12445886,22910161,12418448,25842536,10763258,18942330,32898011,31437215,40083103,7611325,61944362,75015793,5633937,93168743,21027861,9060230,7713759,11447274,18032672,83035754,62868470,27954317,45363345,55948657,10797851,30993899.2
4,11935608,23626683,15352223,21926217,40983999,8520874,22910161,12418448,21224308,10763258,18942330,32898011,21259523,22956511,7611325,27411028,35082599,5633937,93168743,21027861,9060230,7713759,11447274,14815884,33927482,25230814,27954317,41229705,55948657,10797851,23792654.0
5,11935608,23626683,15352223,19198213,33654777,8520874,22910161,12418448,21224308,10763258,18942330,32898011,16890245,22956511,7611325,27411028,35082599,5633937,40151503,21027861,8343112,7713759,11447274,14815884,33927482,25230814,13918493,41229705,45830203,10797851,20715482.666666668
6,11935608,13985383,15352223,19198213,33654777,8520874,22910161,12418448,21224308,8807534,18942330,28471697,16890245,22956511,7611325,27411028,35082599,5633937,13611861,16432403,8343112,7713759,11447274,13912622,33746494,25230814,13918493,41229705,45830203,10797851,19107393.066666666
7,11935608,13985383,15352223,19198213,19591017,8520874,22910161,11601450,15498148,8807534,18942330,28471697,13504415,22956511,7611325,8925858,6322659,5633937,13611861,16432403,4624078,7713759,11447274,13912622,13150282,12694604,13918493,41229705,45830203,10797851,15504415.933333334
8,11935608,13985383,15352223,19198213,19591017,8520874,22910161,11190530,5833702,7030382,17267114,13228587,13504415,19409331,7611325,6287030,6322659,5217961,13611861,14573307,4614238,7713759,7197244,13912622,4949862,12694604,11315865,41229705,37991025,10797851,13499948.6
9,11935608,8284259,11427911,17987557,19591017,8520874,22910161,9790050,5833702,7030382,17267114,13228587,5461023,13884399,5450841,6287030,6322659,4148425,13611861,6055311,4614238,7713759,7197244,13912622,4949862,12694604,11315865,26575635,37991025,10797851,11759715.866666667
10,11935608,8284259,11427911,5735889,19591017,7475144,16795205,9790050,5833702,7030382,10476962,10343537,3872237,13884399,5450841,6287030,6322659,4148425,13611861,6055311,4614238,7713759,7197244,13912622,4949862,12694604,9897169,25471723,37991025,8373425,10572270.0
11,11935608,8284259,11427911,5735889,6592181,7475144,15647513,9790050,5833702,7030382,8495090,10343537,3872237,8973437,5450841,6287030,6322659,4148425,13611861,6055311,4614238,7713759,7104940,13912622,4949862,12694604,9897169,20124957,37991025,8373425,9689655.6
12,11935608,8284259,11427911,5735889,6592181,7475144,5384635,7993646,5833702,7030382,8495090,10343537,3872237,8973437,5450841,6287030,6322659,4148425,13611861,6055311,4614238,7713759,7104940,13912622,4949862,12694604,9897169,20124957,22941197,8347719,8785161.733333332
13,11935608,8284259,9477937,5735889,6592181,7475144,5384635,7993646,5833702,7030382,8495090,10343537,3872237,8973437,5450841,6287030,6322659,4148425,13611861,5631671,4614238,7713759,7104940,13912622,4949862,12694604,9897169,20124957,22941197,8347719,8706041.266666668
14,11935608,8284259,9477937,5735889,6592181,7475144,5384635,5351518,5833702,7030382,8298946,10343537,3872237,8973437,5450841,6287030,6322659,4148425,13611861,4559175,4614238,7713759,6174450,9410798,4949862,12694604,9897169,9850265,22941197,8347719,8052115.466666667
15,11935608,8284259,9477937,5735889,6592181,7475144,5384635,5351518,5833702,7030382,8298946,10343537,3872237,8973437,5450841,5996052,6322659,4148425,13611861,4559175,4614238,7713759,6174450,5949224,4949862,12694604,9897169,5370313,22941197,8347719,7777698.666666667
16,11935608,6642949,9477937,5735889,6592181,7475144,5384635,5351518,5833702,7030382,8168290,10343537,3872237,8973437,5450841,5996052,6322659,4148425,13611861,3325415,3144086,7713759,6174450,5949224,4333702,12694604,9897169,5370313,22941197,5145279,7501216.066666666
17,11935608,6642949,4693259,5562235,6592181,7475144,5384635,5351518,4609820,7030382,8168290,10063417,3872237,8973437,5450841,3251832,6322659,4148425,13611861,3325415,3144086,7713759,6174450,5949224,4333702,12694604,9897169,5370313,22941197,5145279,7194330.933333334
18,7685026,6642949,4693259,5562235,6592181,7475144,5384635,5351518,4609820,7030382,8168290,10063417,3872237,8973437,5450841,3251832,6322659,4148425,10400323,3325415,3144086,7713759,6174450,5949224,4333702,6889542,5797721,5370313,22941197,5145279,6615443.266666667
19,7685026,6262275,4693259,5562235,6592181,7475144,5384635,5351518,4609820,7030382,8168290,5342515,3872237,8973437,5450841,3251832,6322659,4148425,10400323,3325415,3144086,7713759,6174450,5949224,4333702,6124844,5797721,5370313,22941197,5145279,6419900.8
20,7685026,6262275,4693259,5562235,6592181,7475144,5384635,5351518,4609820,7030382,8168290,5342515,3872237,8973437,4514977,3251832,6322659,4148425,10400323,3325415,3144086,7713759,6174450,5949224,4333702,6124844,5797721,5370313,22941197,5145279,6388705.333333333
21,7685026,6262275,4693259,5562235,2921889,7475144,5384635,5351518,4609820,7030382,8168290,5342515,3872237,8973437,4514977,3251832,6322659,4148425,10400323,3325415,3144086,7713759,2591042,5949224,4333702,6124844,5797721,5370313,22941197,5145279,6146915.333333333
22,7685026,6262275,4693259,5562235,2921889,7475144,5384635,5351518,4609820,5334672,8168290,5342515,3872237,8973437,4514977,3251832,6322659,4148425,9581855,3325415,3144086,7713759,2591042,5949224,4333702,6124844,5797721,5370313,22941197,5145279,6063109.4
23,7685026,6262275,4693259,5562235,2921889,7475144,5384635,5351518,4609820,5334672,8168290,5342515,3872237,8294131,4514977,3251832,6322659,4148425,9581855,3325415,3144086,5652839,2591042,5949224,4333702,4699370,5797721,5370313,22941197,5145279,5924252.733333333
24,7685026,6262275,4693259,5562235,2921889,7475144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,4514977,3251832,6322659,4148425,9581855,3325415,3144086,5652839,2591042,5949224,4333702,4699370,5797721,5370313,22941197,5145279,5902789.0
25,7685026,6262275,4693259,5562235,2921889,7475144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,4514977,3251832,6322659,4148425,9581855,3325415,3144086,5652839,2591042,5949224,4333702,4699370,5797721,5370313,22941197,5145279,5902789.0
26,7685026,6262275,4693259,5562235,2921889,7475144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,4514977,3251832,6322659,4148425,9581855,3325415,3144086,5652839,2591042,5949224,4333702,4699370,5797721,5370313,18523119,5145279,5755519.733333333
27,7685026,6262275,4693259,5562235,2921889,7475144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,4514977,3251832,6322659,4148425,5111121,3325415,3144086,5652839,2591042,5949224,4333702,4699370,5797721,5370313,15986145,5145279,5521929.466666667
28,5375880,6262275,4693259,5562235,2921889,7475144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,4514977,3251832,6322659,4148425,4364903,3325415,3144086,5652839,2591042,5949224,4333702,4066640,5797721,5370313,15986145,5145279,5398993.0
29,5375880,6262275,4693259,5562235,2921889,7475144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,4514977,3251832,4801201,4148425,4364903,3325415,3144086,5652839,2591042,5949224,4333702,4066640,5797721,5370313,15986145,5145279,5348277.733333333
30,5375880,4333895,4693259,5562235,2921889,7475144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,4514977,3251832,4801201,4148425,4364903,3325415,3144086,5652839,2591042,5949224,3537210,4066640,5797721,5370313,6032831,5145279,4925671.533333333
31,5375880,4333895,4693259,5562235,2921889,7475144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,4514977,3251832,4801201,4148425,4364903,3325415,3144086,5652839,2591042,5949224,3537210,4066640,5797721,5370313,6032831,5145279,4925671.533333333
32,5375880,4333895,4693259,5562235,2921889,7475144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,2797335,3251832,4801201,4148425,4364903,3325415,3144086,5652839,2591042,5949224,3537210,4066640,5797721,5370313,6032831,5145279,4868416.8
33,5375880,3730143,3737275,5562235,2921889,6740144,5384635,5351518,3965908,5334672,8168290,5342515,3872237,8294131,2797335,3251832,4801201,4148425,4364903,3325415,3144086,5652839,2591042,5949224,3537210,4066640,5797721,5370313,6032831,5145279,4791925.6
34,5375880,3730143,3737275,5562235,2921889,6740144,5384635,4261114,3965908,5334672,8168290,5342515,3872237,8294131,2797335,3251832,4801201,4148425,4364903,3325415,3144086,5652839,2591042,5949224,3537210,4066640,5797721,5370313,6032831,5145279,4755578.8
35,5375880,3730143,3737275,5562235,2921889,6740144,5384635,4261114,3965908,5334672,8168290,5342515,3872237,8294131,2797335,3251832,4801201,4148425,4364903,3325415,3144086,5652839,2591042,5949224,3537210,4066640,5797721,5370313,5121225,5145279,4725191.933333334
36,5375880,3730143,3737275,5562235,2921889,6740144,5384635,4261114,3965908,5334672,8168290,5342515,3872237,8294131,2797335,3251832,4801201,4148425,4364903,3325415,3144086,5652839,2591042,5949224,3537210,4066640,5232357,5370313,5121225,5145279,4706346.466666667
37,5375880,3730143,3737275,5562235,2921889,6740144,4191869,4261114,3965908,5334672,8168290,5342515,3872237,8294131,2797335,3251832,4801201,4148425,4364903,3325415,3144086,5652839,2591042,5949224,3537210,4066640,5232357,5370313,5121225,5145279,4666587.6
