,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,"{'TSCC': 11408130, 'CHROM': [ 796, 2563, 1037, 2788]}","{'TSCC': 9018473, 'CHROM': [1165,  312,  896, 2176]}","{'TSCC': 26021832, 'CHROM': [2381, 4372, 1726, 2774]}","{'TSCC': 35587884, 'CHROM': [5692, 2581, 2011, 1670]}","{'TSCC': 21057888, 'CHROM': [3522,  910, 2801, 1272]}","{'TSCC': 26171208, 'CHROM': [3697, 2786, 1705, 2252]}","{'TSCC': 34831163, 'CHROM': [3568, 3690, 4293, 2006]}","{'TSCC': 9241871, 'CHROM': [1287,  499, 2443, 3206]}","{'TSCC': 4491850, 'CHROM': [ 806,  574, 1553, 2749]}","{'TSCC': 4846678, 'CHROM': [ 362, 1260,  957, 1986]}","{'TSCC': 23449409, 'CHROM': [2892, 1658, 3475, 3084]}","{'TSCC': 34441659, 'CHROM': [3548, 3277, 4820, 1232]}","{'TSCC': 39080074, 'CHROM': [5067, 4398, 1051, 3273]}","{'TSCC': 17550192, 'CHROM': [1859, 1046, 4063, 3104]}","{'TSCC': 16738012, 'CHROM': [2729,  925, 2054, 1148]}","{'TSCC': 18453046, 'CHROM': [3500,  681, 1745, 2912]}","{'TSCC': 26057751, 'CHROM': [3556, 2576, 1408, 1532]}","{'TSCC': 15915688, 'CHROM': [1895, 1586, 2505, 3004]}","{'TSCC': 20433712, 'CHROM': [3204,  409, 3678, 1731]}","{'TSCC': 25576636, 'CHROM': [3425, 2346, 1580, 1197]}","{'TSCC': 13497873, 'CHROM': [1068, 1971, 3036, 1448]}","{'TSCC': 41729703, 'CHROM': [3201, 6108, 3973, 2835]}","{'TSCC': 31975051, 'CHROM': [4330, 1867, 4300, 1696]}","{'TSCC': 32390598, 'CHROM': [4005, 3024, 3438, 1337]}","{'TSCC': 25813350, 'CHROM': [3596, 2122, 2493, 2995]}","{'TSCC': 15086135, 'CHROM': [1431, 2814, 1243, 2757]}","{'TSCC': 28477309, 'CHROM': [4460, 2165,  836, 3315]}","{'TSCC': 24062740, 'CHROM': [3848,  818, 3462, 2337]}","{'TSCC': 35194660, 'CHROM': [5543, 2434,  958, 1620]}","{'TSCC': 9023906, 'CHROM': [ 302, 2224, 2311, 1591]}"
1,"{'TSCC': 5935423, 'CHROM': [ 645, 1142,  758, 2672]}","{'TSCC': 9018473, 'CHROM': [1165,  312,  896, 2176]}","{'TSCC': 26021832, 'CHROM': [2381, 4372, 1726, 2774]}","{'TSCC': 31464702, 'CHROM': [5265, 1927, 1716, 3065]}","{'TSCC': 9723669, 'CHROM': [1298,  518, 3071, 1567]}","{'TSCC': 13335450, 'CHROM': [2309, 1151, 1313, 2692]}","{'TSCC': 16534462, 'CHROM': [1560, 2134, 3013, 2148]}","{'TSCC': 7398082, 'CHROM': [ 808,  887, 2552, 2363]}","{'TSCC': 4491850, 'CHROM': [ 806,  574, 1553, 2749]}","{'TSCC': 3523228, 'CHROM': [ 287, 1059, 1225, 1965]}","{'TSCC': 18155009, 'CHROM': [1736, 1622, 3864, 2626]}","{'TSCC': 34004910, 'CHROM': [4687, 3461,  702, 1964]}","{'TSCC': 39080074, 'CHROM': [5067, 4398, 1051, 3273]}","{'TSCC': 10814352, 'CHROM': [ 567, 1060, 1112, 1505]}","{'TSCC': 15336035, 'CHROM': [1966, 1005, 3378, 1644]}","{'TSCC': 11929255, 'CHROM': [2354,  568, 1340, 3018]}","{'TSCC': 25733975, 'CHROM': [5182,  693, 1484, 2844]}","{'TSCC': 14111954, 'CHROM': [1905, 1527, 2215, 2000]}","{'TSCC': 20433712, 'CHROM': [3204,  409, 3678, 1731]}","{'TSCC': 25576636, 'CHROM': [3425, 2346, 1580, 1197]}","{'TSCC': 12965674, 'CHROM': [ 112, 1438, 4979, 1409]}","{'TSCC': 36323814, 'CHROM': [5840, 1604, 3513, 1362]}","{'TSCC': 31975051, 'CHROM': [4330, 1867, 4300, 1696]}","{'TSCC': 32074507, 'CHROM': [3466, 4389, 1959, 1402]}","{'TSCC': 25813350, 'CHROM': [3596, 2122, 2493, 2995]}","{'TSCC': 15086135, 'CHROM': [1431, 2814, 1243, 2757]}","{'TSCC': 20816389, 'CHROM': [2749, 2442,  978, 3075]}","{'TSCC': 11912181, 'CHROM': [1354,  367, 1940, 1120]}","{'TSCC': 30473046, 'CHROM': [4007, 3347,  761, 1878]}","{'TSCC': 9023906, 'CHROM': [ 302, 2224, 2311, 1591]}"
2,"{'TSCC': 5935423, 'CHROM': [ 645, 1142,  758, 2672]}","{'TSCC': 6001953, 'CHROM': [ 690,  335, 1506, 1805]}","{'TSCC': 26021832, 'CHROM': [2381, 4372, 1726, 2774]}","{'TSCC': 17066709, 'CHROM': [1206, 3104, 2144, 1191]}","{'TSCC': 9723669, 'CHROM': [1298,  518, 3071, 1567]}","{'TSCC': 13335450, 'CHROM': [2309, 1151, 1313, 2692]}","{'TSCC': 16534462, 'CHROM': [1560, 2134, 3013, 2148]}","{'TSCC': 7398082, 'CHROM': [ 808,  887, 2552, 2363]}","{'TSCC': 4491850, 'CHROM': [ 806,  574, 1553, 2749]}","{'TSCC': 3523228, 'CHROM': [ 287, 1059, 1225, 1965]}","{'TSCC': 16999409, 'CHROM': [2386, 1370, 2094, 3359]}","{'TSCC': 25823314, 'CHROM': [2140, 4239, 1248, 1405]}","{'TSCC': 27509070, 'CHROM': [2478, 4211, 1160, 1396]}","{'TSCC': 8123968, 'CHROM': [ 913, 1166,  809, 2031]}","{'TSCC': 15205206, 'CHROM': [1670, 1245,  934, 1457]}","{'TSCC': 11929255, 'CHROM': [2354,  568, 1340, 3018]}","{'TSCC': 25733975, 'CHROM': [5182,  693, 1484, 2844]}","{'TSCC': 3344334, 'CHROM': [ 321,  683, 2156, 2145]}","{'TSCC': 10912889, 'CHROM': [ 418,  374, 5232, 2077]}","{'TSCC': 25576636, 'CHROM': [3425, 2346, 1580, 1197]}","{'TSCC': 7667434, 'CHROM': [ 206, 1714, 2501, 2568]}","{'TSCC': 27525763, 'CHROM': [3805, 2672,  683, 1779]}","{'TSCC': 21131629, 'CHROM': [2755, 1613, 2864, 3095]}","{'TSCC': 19353843, 'CHROM': [1921, 2135, 3500, 1822]}","{'TSCC': 20640992, 'CHROM': [3283,  327, 3536, 1771]}","{'TSCC': 11321011, 'CHROM': [2132,  511, 1249, 2173]}","{'TSCC': 20816389, 'CHROM': [2749, 2442,  978, 3075]}","{'TSCC': 11912181, 'CHROM': [1354,  367, 1940, 1120]}","{'TSCC': 11884510, 'CHROM': [ 441, 3024, 1046, 3176]}","{'TSCC': 9023906, 'CHROM': [ 302, 2224, 2311, 1591]}"
3,"{'TSCC': 5935423, 'CHROM': [ 645, 1142,  758, 2672]}","{'TSCC': 6001953, 'CHROM': [ 690,  335, 1506, 1805]}","{'TSCC': 17474352, 'CHROM': [ 397, 4759, 1120, 2919]}","{'TSCC': 17066709, 'CHROM': [1206, 3104, 2144, 1191]}","{'TSCC': 9723669, 'CHROM': [1298,  518, 3071, 1567]}","{'TSCC': 8355935, 'CHROM': [1475,  790, 1744, 2171]}","{'TSCC': 9572617, 'CHROM': [ 777,  838, 3444, 2603]}","{'TSCC': 7398082, 'CHROM': [ 808,  887, 2552, 2363]}","{'TSCC': 4491850, 'CHROM': [ 806,  574, 1553, 2749]}","{'TSCC': 3523228, 'CHROM': [ 287, 1059, 1225, 1965]}","{'TSCC': 16999409, 'CHROM': [2386, 1370, 2094, 3359]}","{'TSCC': 25823314, 'CHROM': [2140, 4239, 1248, 1405]}","{'TSCC': 27509070, 'CHROM': [2478, 4211, 1160, 1396]}","{'TSCC': 8123968, 'CHROM': [ 913, 1166,  809, 2031]}","{'TSCC': 6870031, 'CHROM': [1348,  390, 1676, 2217]}","{'TSCC': 11929255, 'CHROM': [2354,  568, 1340, 3018]}","{'TSCC': 13236838, 'CHROM': [2343,  855, 2011, 2115]}","{'TSCC': 3344334, 'CHROM': [ 321,  683, 2156, 2145]}","{'TSCC': 5442126, 'CHROM': [ 628,  423, 1863, 1546]}","{'TSCC': 16066330, 'CHROM': [2376,  549, 1476, 1571]}","{'TSCC': 7667434, 'CHROM': [ 206, 1714, 2501, 2568]}","{'TSCC': 11780778, 'CHROM': [1783, 1465, 1265, 2614]}","{'TSCC': 8399254, 'CHROM': [ 614,  300, 3704, 2194]}","{'TSCC': 19353843, 'CHROM': [1921, 2135, 3500, 1822]}","{'TSCC': 12288921, 'CHROM': [1678,  455, 3244, 2540]}","{'TSCC': 8350742, 'CHROM': [1353,  400, 2024, 2906]}","{'TSCC': 20816389, 'CHROM': [2749, 2442,  978, 3075]}","{'TSCC': 7229416, 'CHROM': [ 674,  682, 3075, 1557]}","{'TSCC': 10868919, 'CHROM': [ 382, 2053,  854, 1178]}","{'TSCC': 9023906, 'CHROM': [ 302, 2224, 2311, 1591]}"
4,"{'TSCC': 5935423, 'CHROM': [ 645, 1142,  758, 2672]}","{'TSCC': 4898214, 'CHROM': [ 474,  508, 2728, 1141]}","{'TSCC': 5759112, 'CHROM': [ 230, 1612, 1663, 2875]}","{'TSCC': 17066709, 'CHROM': [1206, 3104, 2144, 1191]}","{'TSCC': 9723669, 'CHROM': [1298,  518, 3071, 1567]}","{'TSCC': 8355935, 'CHROM': [1475,  790, 1744, 2171]}","{'TSCC': 9572617, 'CHROM': [ 777,  838, 3444, 2603]}","{'TSCC': 7398082, 'CHROM': [ 808,  887, 2552, 2363]}","{'TSCC': 4491850, 'CHROM': [ 806,  574, 1553, 2749]}","{'TSCC': 3523228, 'CHROM': [ 287, 1059, 1225, 1965]}","{'TSCC': 16999409, 'CHROM': [2386, 1370, 2094, 3359]}","{'TSCC': 2406025, 'CHROM': [ 352,  539, 1792, 2530]}","{'TSCC': 14099678, 'CHROM': [2328, 1212,  952, 2073]}","{'TSCC': 8123968, 'CHROM': [ 913, 1166,  809, 2031]}","{'TSCC': 6870031, 'CHROM': [1348,  390, 1676, 2217]}","{'TSCC': 11929255, 'CHROM': [2354,  568, 1340, 3018]}","{'TSCC': 13236838, 'CHROM': [2343,  855, 2011, 2115]}","{'TSCC': 3344334, 'CHROM': [ 321,  683, 2156, 2145]}","{'TSCC': 2652995, 'CHROM': [ 145,  587, 1900, 1707]}","{'TSCC': 15199749, 'CHROM': [ 772,  364, 1573, 1304]}","{'TSCC': 7667434, 'CHROM': [ 206, 1714, 2501, 2568]}","{'TSCC': 11780778, 'CHROM': [1783, 1465, 1265, 2614]}","{'TSCC': 8399254, 'CHROM': [ 614,  300, 3704, 2194]}","{'TSCC': 19353843, 'CHROM': [1921, 2135, 3500, 1822]}","{'TSCC': 12288921, 'CHROM': [1678,  455, 3244, 2540]}","{'TSCC': 8350742, 'CHROM': [1353,  400, 2024, 2906]}","{'TSCC': 20816389, 'CHROM': [2749, 2442,  978, 3075]}","{'TSCC': 7229416, 'CHROM': [ 674,  682, 3075, 1557]}","{'TSCC': 7345585, 'CHROM': [ 400, 1958, 1166, 1989]}","{'TSCC': 9023906, 'CHROM': [ 302, 2224, 2311, 1591]}"
5,"{'TSCC': 5935423, 'CHROM': [ 645, 1142,  758, 2672]}","{'TSCC': 4898214, 'CHROM': [ 474,  508, 2728, 1141]}","{'TSCC': 5759112, 'CHROM': [ 230, 1612, 1663, 2875]}","{'TSCC': 17066709, 'CHROM': [1206, 3104, 2144, 1191]}","{'TSCC': 9607799, 'CHROM': [1610,  490, 2397, 1695]}","{'TSCC': 8355935, 'CHROM': [1475,  790, 1744, 2171]}","{'TSCC': 9572617, 'CHROM': [ 777,  838, 3444, 2603]}","{'TSCC': 7398082, 'CHROM': [ 808,  887, 2552, 2363]}","{'TSCC': 4491850, 'CHROM': [ 806,  574, 1553, 2749]}","{'TSCC': 3523228, 'CHROM': [ 287, 1059, 1225, 1965]}","{'TSCC': 8888125, 'CHROM': [1392,  351, 2409, 2064]}","{'TSCC': 2406025, 'CHROM': [ 352,  539, 1792, 2530]}","{'TSCC': 8614003, 'CHROM': [1591,  389, 1579, 1967]}","{'TSCC': 8123968, 'CHROM': [ 913, 1166,  809, 2031]}","{'TSCC': 4080750, 'CHROM': [ 872,  436, 1381, 2172]}","{'TSCC': 7577342, 'CHROM': [1044, 1045, 1001, 2024]}","{'TSCC': 13236838, 'CHROM': [2343,  855, 2011, 2115]}","{'TSCC': 3344334, 'CHROM': [ 321,  683, 2156, 2145]}","{'TSCC': 2652995, 'CHROM': [ 145,  587, 1900, 1707]}","{'TSCC': 3173928, 'CHROM': [ 299,  600, 2245, 1449]}","{'TSCC': 7667434, 'CHROM': [ 206, 1714, 2501, 2568]}","{'TSCC': 11780778, 'CHROM': [1783, 1465, 1265, 2614]}","{'TSCC': 4196321, 'CHROM': [ 508,  526, 1939, 3022]}","{'TSCC': 12526694, 'CHROM': [ 916, 2735, 1522, 2730]}","{'TSCC': 12288921, 'CHROM': [1678,  455, 3244, 2540]}","{'TSCC': 7797753, 'CHROM': [ 904,  371, 1988, 1392]}","{'TSCC': 15846067, 'CHROM': [1254, 3072, 1175, 3203]}","{'TSCC': 7229416, 'CHROM': [ 674,  682, 3075, 1557]}","{'TSCC': 7345585, 'CHROM': [ 400, 1958, 1166, 1989]}","{'TSCC': 9023906, 'CHROM': [ 302, 2224, 2311, 1591]}"
6,"{'TSCC': 5935423, 'CHROM': [ 645, 1142,  758, 2672]}","{'TSCC': 4898214, 'CHROM': [ 474,  508, 2728, 1141]}","{'TSCC': 5759112, 'CHROM': [ 230, 1612, 1663, 2875]}","{'TSCC': 12241283, 'CHROM': [1464,  884, 3298, 1717]}","{'TSCC': 9607799, 'CHROM': [1610,  490, 2397, 1695]}","{'TSCC': 8355935, 'CHROM': [1475,  790, 1744, 2171]}","{'TSCC': 9572617, 'CHROM': [ 777,  838, 3444, 2603]}","{'TSCC': 7398082, 'CHROM': [ 808,  887, 2552, 2363]}","{'TSCC': 4491850, 'CHROM': [ 806,  574, 1553, 2749]}","{'TSCC': 3456697, 'CHROM': [ 405,  849, 1200, 2951]}","{'TSCC': 3659793, 'CHROM': [ 294,  295, 1481, 2546]}","{'TSCC': 2406025, 'CHROM': [ 352,  539, 1792, 2530]}","{'TSCC': 8614003, 'CHROM': [1591,  389, 1579, 1967]}","{'TSCC': 7004040, 'CHROM': [ 353, 1128,  764, 2030]}","{'TSCC': 4080750, 'CHROM': [ 872,  436, 1381, 2172]}","{'TSCC': 3473895, 'CHROM': [ 128,  898, 1849, 1988]}","{'TSCC': 13236838, 'CHROM': [2343,  855, 2011, 2115]}","{'TSCC': 3344334, 'CHROM': [ 321,  683, 2156, 2145]}","{'TSCC': 2547145, 'CHROM': [ 246,  746, 1828, 2393]}","{'TSCC': 2599372, 'CHROM': [ 280,  908, 1351, 2090]}","{'TSCC': 5750634, 'CHROM': [ 156, 1706, 1729, 2178]}","{'TSCC': 6838217, 'CHROM': [ 942,  832,  919, 2829]}","{'TSCC': 4196321, 'CHROM': [ 508,  526, 1939, 3022]}","{'TSCC': 12526694, 'CHROM': [ 916, 2735, 1522, 2730]}","{'TSCC': 12288921, 'CHROM': [1678,  455, 3244, 2540]}","{'TSCC': 7797753, 'CHROM': [ 904,  371, 1988, 1392]}","{'TSCC': 15846067, 'CHROM': [1254, 3072, 1175, 3203]}","{'TSCC': 7229416, 'CHROM': [ 674,  682, 3075, 1557]}","{'TSCC': 3410144, 'CHROM': [ 145,  764, 2097, 2110]}","{'TSCC': 4012146, 'CHROM': [ 333, 1089, 1588, 2797]}"
7,"{'TSCC': 5935423, 'CHROM': [ 645, 1142,  758, 2672]}","{'TSCC': 4898214, 'CHROM': [ 474,  508, 2728, 1141]}","{'TSCC': 5759112, 'CHROM': [ 230, 1612, 1663, 2875]}","{'TSCC': 12241283, 'CHROM': [1464,  884, 3298, 1717]}","{'TSCC': 9607799, 'CHROM': [1610,  490, 2397, 1695]}","{'TSCC': 8355935, 'CHROM': [1475,  790, 1744, 2171]}","{'TSCC': 9056617, 'CHROM': [ 519, 1423, 2552, 3234]}","{'TSCC': 6139286, 'CHROM': [ 865,  467, 1943, 3270]}","{'TSCC': 4491850, 'CHROM': [ 806,  574, 1553, 2749]}","{'TSCC': 3456697, 'CHROM': [ 405,  849, 1200, 2951]}","{'TSCC': 3659793, 'CHROM': [ 294,  295, 1481, 2546]}","{'TSCC': 2406025, 'CHROM': [ 352,  539, 1792, 2530]}","{'TSCC': 8614003, 'CHROM': [1591,  389, 1579, 1967]}","{'TSCC': 4506170, 'CHROM': [ 321,  307, 1362, 3259]}","{'TSCC': 4080750, 'CHROM': [ 872,  436, 1381, 2172]}","{'TSCC': 3473895, 'CHROM': [ 128,  898, 1849, 1988]}","{'TSCC': 13236838, 'CHROM': [2343,  855, 2011, 2115]}","{'TSCC': 3305941, 'CHROM': [ 416,  932, 1568, 2120]}","{'TSCC': 2547145, 'CHROM': [ 246,  746, 1828, 2393]}","{'TSCC': 2599372, 'CHROM': [ 280,  908, 1351, 2090]}","{'TSCC': 5750634, 'CHROM': [ 156, 1706, 1729, 2178]}","{'TSCC': 6838217, 'CHROM': [ 942,  832,  919, 2829]}","{'TSCC': 4196321, 'CHROM': [ 508,  526, 1939, 3022]}","{'TSCC': 12526694, 'CHROM': [ 916, 2735, 1522, 2730]}","{'TSCC': 12288921, 'CHROM': [1678,  455, 3244, 2540]}","{'TSCC': 7797753, 'CHROM': [ 904,  371, 1988, 1392]}","{'TSCC': 14652775, 'CHROM': [ 297, 4187, 1183, 2055]}","{'TSCC': 4416442, 'CHROM': [ 530, 1039,  889, 2352]}","{'TSCC': 3410144, 'CHROM': [ 145,  764, 2097, 2110]}","{'TSCC': 4012146, 'CHROM': [ 333, 1089, 1588, 2797]}"
8,"{'TSCC': 5935423, 'CHROM': [ 645, 1142,  758, 2672]}","{'TSCC': 4898214, 'CHROM': [ 474,  508, 2728, 1141]}","{'TSCC': 3868008, 'CHROM': [ 272,  820, 1973, 2910]}","{'TSCC': 10986694, 'CHROM': [1226, 1622, 2126, 1535]}","{'TSCC': 9607799, 'CHROM': [1610,  490, 2397, 1695]}","{'TSCC': 8355935, 'CHROM': [1475,  790, 1744, 2171]}","{'TSCC': 5320398, 'CHROM': [ 103, 1514,  947, 2328]}","{'TSCC': 3054127, 'CHROM': [ 438,  703, 1732, 1880]}","{'TSCC': 4491850, 'CHROM': [ 806,  574, 1553, 2749]}","{'TSCC': 3456697, 'CHROM': [ 405,  849, 1200, 2951]}","{'TSCC': 3659793, 'CHROM': [ 294,  295, 1481, 2546]}","{'TSCC': 2406025, 'CHROM': [ 352,  539, 1792, 2530]}","{'TSCC': 8614003, 'CHROM': [1591,  389, 1579, 1967]}","{'TSCC': 3255560, 'CHROM': [ 359,  532, 1791, 3217]}","{'TSCC': 4080750, 'CHROM': [ 872,  436, 1381, 2172]}","{'TSCC': 3379380, 'CHROM': [ 204,  643, 1256, 2089]}","{'TSCC': 13236838, 'CHROM': [2343,  855, 2011, 2115]}","{'TSCC': 3305941, 'CHROM': [ 416,  932, 1568, 2120]}","{'TSCC': 2547145, 'CHROM': [ 246,  746, 1828, 2393]}","{'TSCC': 2599372, 'CHROM': [ 280,  908, 1351, 2090]}","{'TSCC': 5750634, 'CHROM': [ 156, 1706, 1729, 2178]}","{'TSCC': 6421558, 'CHROM': [ 574,  422,  998, 2606]}","{'TSCC': 4196321, 'CHROM': [ 508,  526, 1939, 3022]}","{'TSCC': 12526694, 'CHROM': [ 916, 2735, 1522, 2730]}","{'TSCC': 12288921, 'CHROM': [1678,  455, 3244, 2540]}","{'TSCC': 7797753, 'CHROM': [ 904,  371, 1988, 1392]}","{'TSCC': 11489271, 'CHROM': [ 477, 2057,  756, 1224]}","{'TSCC': 4416442, 'CHROM': [ 530, 1039,  889, 2352]}","{'TSCC': 3410144, 'CHROM': [ 145,  764, 2097, 2110]}","{'TSCC': 4012146, 'CHROM': [ 333, 1089, 1588, 2797]}"
9,"{'TSCC': 5935423, 'CHROM': [ 645, 1142,  758, 2672]}","{'TSCC': 4898214, 'CHROM': [ 474,  508, 2728, 1141]}","{'TSCC': 3868008, 'CHROM': [ 272,  820, 1973, 2910]}","{'TSCC': 10986694, 'CHROM': [1226, 1622, 2126, 1535]}","{'TSCC': 9607799, 'CHROM': [1610,  490, 2397, 1695]}","{'TSCC': 8355935, 'CHROM': [1475,  790, 1744, 2171]}","{'TSCC': 5320398, 'CHROM': [ 103, 1514,  947, 2328]}","{'TSCC': 3054127, 'CHROM': [ 438,  703, 1732, 1880]}","{'TSCC': 3074869, 'CHROM': [ 597,  585, 1569, 2342]}","{'TSCC': 3456697, 'CHROM': [ 405,  849, 1200, 2951]}","{'TSCC': 3611259, 'CHROM': [ 548,  365, 1313, 3095]}","{'TSCC': 2406025, 'CHROM': [ 352,  539, 1792, 2530]}","{'TSCC': 8614003, 'CHROM': [1591,  389, 1579, 1967]}","{'TSCC': 3255560, 'CHROM': [ 359,  532, 1791, 3217]}","{'TSCC': 4080750, 'CHROM': [ 872,  436, 1381, 2172]}","{'TSCC': 2519105, 'CHROM': [ 111,  795, 1502, 2200]}","{'TSCC': 13236838, 'CHROM': [2343,  855, 2011, 2115]}","{'TSCC': 2761406, 'CHROM': [ 154,  858, 1433, 1958]}","{'TSCC': 2547145, 'CHROM': [ 246,  746, 1828, 2393]}","{'TSCC': 2599372, 'CHROM': [ 280,  908, 1351, 2090]}","{'TSCC': 4065033, 'CHROM': [ 243,  696, 1870, 1564]}","{'TSCC': 4554211, 'CHROM': [ 737,  655, 1140, 2670]}","{'TSCC': 4196321, 'CHROM': [ 508,  526, 1939, 3022]}","{'TSCC': 12526694, 'CHROM': [ 916, 2735, 1522, 2730]}","{'TSCC': 9570622, 'CHROM': [1909,  545, 1313, 2785]}","{'TSCC': 7797753, 'CHROM': [ 904,  371, 1988, 1392]}","{'TSCC': 8868433, 'CHROM': [ 153, 2594, 1062, 2102]}","{'TSCC': 4416442, 'CHROM': [ 530, 1039,  889, 2352]}","{'TSCC': 3410144, 'CHROM': [ 145,  764, 2097, 2110]}","{'TSCC': 4012146, 'CHROM': [ 333, 1089, 1588, 2797]}"
