,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Mean
61,984722,869869,910804,847331,925360,869131,987054,909812,841672,892940,781128,870305,943701,873985,837171,1076801,852653,893540,839863,989652,846482,907492,921345,936940,979006,1267630,799999,866005,837739,908073,908940.1666666666
62,984722,869869,910804,847331,925360,869131,987054,909812,841672,892940,781128,870305,943701,873985,837171,1076801,852653,893540,839863,983725,846482,907492,921345,936940,979006,1267630,799999,866005,837739,908073,908742.6
63,984722,869869,910804,847331,925360,869131,987054,909812,841672,892940,781128,870305,943701,873985,837171,1076801,852653,893540,839863,983725,846482,907492,921345,936940,979006,1267630,799999,866005,837739,908073,908742.6
64,936131,869869,910804,847331,925360,869131,987054,909812,841672,892940,781128,870305,943701,865948,837171,1076801,852653,893540,839863,983725,846482,907492,921345,936940,979006,1267630,799999,866005,837739,908073,906855.0
65,936131,869869,910804,847331,925360,869131,987054,909812,841672,892940,781128,870305,943701,865948,837171,1076801,852653,893540,839863,983725,846482,907492,921345,936940,979006,1267630,799999,866005,837739,908073,906855.0
66,933256,869869,910804,847331,925360,869131,977477,909812,841672,892940,781128,870305,943701,865948,837171,1076801,852653,893540,839863,983725,846482,907492,921345,936940,979006,1093130,799999,866005,837739,893223,900128.2666666667
67,933256,869869,910804,847331,925360,869131,973199,909812,841672,892940,781128,870305,943701,865948,826732,1076801,852653,893540,839863,983725,846482,899827,921345,936940,979006,1093130,799999,866005,837739,893223,899382.2
68,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,852653,893540,839863,983725,846482,899827,921345,936940,979006,1093130,799999,866005,837739,893223,898719.3333333334
69,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,852653,893540,839863,983725,846482,899827,921202,936940,979006,1093130,799999,866005,837739,893223,898714.5666666667
70,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,852653,893540,839863,983725,846482,899827,921202,936940,968473,1093130,799999,866005,837739,893223,898363.4666666667
71,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,852653,893540,839863,983725,846482,899827,921202,936940,968473,1093130,799999,866005,837739,893223,898363.4666666667
72,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,852653,893540,839863,983725,846482,899827,921202,936940,968473,1093130,799999,866005,837739,893223,898363.4666666667
73,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,852653,893540,839863,983725,846482,899827,921202,936940,965898,1093130,799999,866005,837739,893223,898277.6333333333
74,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,852653,893540,839863,983725,846482,899827,921202,936940,965898,1078764,799999,866005,837739,893223,897798.7666666667
75,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,852653,893540,839863,983725,846482,899827,921202,936940,965898,1078764,799999,866005,837739,893223,897798.7666666667
76,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,847622,893540,839863,983725,846482,899827,921202,936940,965898,1023113,799999,866005,837739,893223,895776.0333333333
77,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,847622,893540,839863,983725,846482,899827,921202,936940,965898,1023113,799999,866005,837739,893223,895776.0333333333
78,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,847622,893540,839863,983725,846482,899827,921202,933280,965898,1023113,799999,866005,837739,893223,895654.0333333333
79,933256,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,847622,893540,839863,982800,846482,899827,921202,933280,965898,1023113,799999,866005,837739,893223,895623.2
80,926001,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,847622,893540,839863,982800,846482,899827,921202,933280,965898,1023113,799999,866005,830644,893223,895144.8666666667
81,926001,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1076801,847622,893540,839863,982800,846482,899827,921202,933280,965898,1023113,799999,866005,830644,893223,895144.8666666667
82,926001,869869,908076,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,982800,846482,899827,921202,933280,965898,1023113,799999,866005,830644,893223,895058.0333333333
83,926001,869869,898243,847331,925360,869131,973199,892654,841672,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,982800,846482,899827,921202,933280,965898,1023113,799999,866005,830644,893223,894730.2666666667
84,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,982800,846482,899827,921202,933280,965898,1023113,799999,866005,830644,893223,894364.5333333333
85,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,982800,837121,899827,921202,933280,965898,987220,799999,866005,830644,893223,892856.0666666667
86,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,982800,837121,899827,921202,933280,965898,987220,799999,866005,830644,893223,892856.0666666667
87,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,982800,837121,899827,921202,933280,965898,987220,799999,866005,830644,893223,892856.0666666667
88,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,982800,837121,899827,921202,933280,965898,987220,799999,866005,830644,893223,892856.0666666667
89,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,982800,837121,899827,921202,933280,965898,987220,799999,866005,830644,893223,892856.0666666667
90,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,958492,837121,899827,921202,933280,965898,987220,799999,866005,830644,893223,892045.8
91,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,781128,870305,943701,865948,826732,1074196,847622,893540,839863,958492,837121,883759,921202,933280,965898,987220,799999,866005,830644,893223,891510.2
92,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865948,826732,1074196,847622,893540,839863,958492,837121,883759,921202,933280,965898,877718,799999,866005,830644,893223,887789.8
93,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865948,826732,1074196,847622,893540,839863,958492,837121,883759,921202,933280,965898,877718,799999,866005,830644,893223,887789.8
94,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865948,826732,1074196,847622,893540,839863,958492,837121,883759,921202,933280,965898,866093,799999,866005,830644,893223,887402.3
95,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865942,824598,1074196,847622,893540,839863,958492,837121,883759,921202,933280,965898,866093,799999,866005,830644,893223,887330.9666666667
96,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865942,824598,1074196,847622,893540,839863,953422,837121,883759,921202,933280,965898,866093,799999,866005,830644,893223,887161.9666666667
97,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865942,824598,1074196,847622,893540,839863,940390,837121,883759,921202,933280,965898,866093,799999,866005,830644,893223,886727.5666666667
98,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865942,824598,1074196,847622,893540,839863,940390,837121,883759,921202,933280,965898,866093,799999,866005,830644,893223,886727.5666666667
99,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865942,824598,1074196,847622,893540,839863,940390,837121,883759,921202,933280,965898,866093,799999,866005,830644,893223,886727.5666666667
100,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865942,824598,1074196,847622,893540,838444,940390,837121,883759,921202,933280,965898,866093,799999,866005,830644,893223,886680.2666666667
101,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865942,824598,1074196,847622,893540,838444,940390,837121,883759,921202,933280,965898,853794,799999,866005,830644,893223,886270.3
102,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,870305,943701,865942,824598,1074196,847622,893540,838444,940390,837121,883759,921202,933280,965898,853794,799999,866005,830644,893223,886270.3
103,926001,869869,898243,847331,925360,869131,973199,892654,830700,892940,779018,853975,943701,865942,824598,1074196,847622,893540,838444,940390,837121,883759,921202,933280,965898,853794,799999,866005,830644,893223,885725.9666666667
